1000,9,9,8,2,1,10
1001,9,17,12,1,1,3
1002,9,17,15,1,1,9
1003,9,17,5,1,1,3
1004,9,17,10,1,1,8
1005,9,16,17,1,1,5
1006,9,18,2,1,1,9
1007,9,2,16,1,1,8
1008,9,13,16,1,1,2
1009,9,11,16,1,1,2
1010,9,12,14,1,1,5
1011,9,12,16,2,0,5
1012,9,12,8,1,0,5
1013,9,12,8,2,1,5
1014,9,4,2,1,1,1
1015,9,4,14,1,1,1
1016,9,4,18,1,1,1
1017,9,12,none,1,1,5
1018,9,9,16,2,1,9
1019,9,12,16,3,1,5
1020,9,10,16,1,1,3
1021,9,13,16,1,1,10
1022,9,6,14,1,1,4
1023,9,9,14,1,1,2
1024,9,1,none,1,1,2
1025,9,4,8,1,1,7
